id,height,weight
Y18911,2.64257536,70.30676
Y18913,3.629025,86.18248
Y18914,3.34450944,79.3786
Y18915,3.34450944,131.54168
Y18917,3.07160676,68.0388
Y18918,2.81031696,72.57472
Y18919,3.34450944,79.832192
Y18922,3.53289616,102.0582
Y18923,3.07160676,77.11064
Y18924,3.34450944,79.3786
Y18926,3.25225156,104.32616
Y18927,2.56064004,65.77084
Y18929,3.161284,68.0388
Y18930,3.53289616,79.3786
Y18931,3.25225156,90.7184
Y18933,2.81031696,70.30676
Y18935,3.43805764,95.25432
Y18936,3.25225156,113.398
Y18939,3.07160676,65.77084
Y18940,2.81031696,95.25432
Y18943,3.07160676,83.91452
Y18944,2.89612324,84.368112
Y18945,2.56064004,61.23492
Y18946,2.64257536,63.50288
Y18947,3.43805764,108.86208
Y18949,3.629025,108.86208
Y18951,2.81031696,107.047712
Y18952,3.07160676,88.45044
Y18955,3.161284,97.975872
Y18960,3.53289616,99.79024
Y18962,3.161284,104.32616
Y18963,2.98321984,74.84268
Y18964,3.25225156,81.64656
Y18967,2.47999504,90.264808
Y18969,2.81031696,86.18248
Y18970,2.47999504,58.513368
Y18971,2.725801,68.0388
Y18972,2.64257536,59.420552
Y18973,2.89612324,72.57472
Y18974,2.81031696,79.3786
Y18975,2.81031696,86.18248
Y18977,2.89612324,72.57472
Y18978,3.43805764,83.91452
Y18980,3.629025,100.697424
Y18982,2.98321984,108.86208
Y18983,2.81031696,91.625584
Y18984,3.25225156,97.52228
Y18987,3.34450944,68.0388
Y18988,2.725801,81.64656
Y18990,2.89612324,68.0388
Y18993,3.07160676,65.77084
Y18996,3.43805764,97.52228
Y18999,2.56064004,68.0388
Y19000,2.81031696,63.50288
Y19001,2.81031696,76.657048
Y19005,3.161284,68.0388
Y19006,3.07160676,58.96696
Y19007,3.53289616,70.30676
Y19008,2.89612324,72.57472
Y19010,3.161284,82.100152
Y19011,3.161284,74.84268
Y19012,3.82515364,113.398
Y19013,2.725801,70.30676
Y19014,2.81031696,71.667536
Y19015,2.98321984,77.11064
Y19016,3.53289616,86.18248
Y19017,2.98321984,81.64656
Y19018,2.40064036,44.905608
Y19021,3.161284,50.802304
Y19023,3.161284,90.7184
Y19025,2.725801,74.84268
Y19029,2.47999504,64.863656
Y19032,3.161284,77.11064
Y19040,3.07160676,90.7184
Y19041,3.53289616,90.7184
Y19042,2.81031696,74.84268
Y19043,2.64257536,67.131616
Y19045,2.725801,58.96696
Y19048,3.25225156,111.583632
Y19050,3.43805764,113.398
Y19051,3.53289616,92.98636
Y19053,2.81031696,68.0388
Y19054,2.725801,49.89512
Y19056,3.34450944,79.3786
Y19058,3.82515364,122.46984
Y19059,3.25225156,89.811216
Y19061,3.161284,95.25432
Y19062,3.25225156,77.11064
Y19063,2.89612324,90.7184
Y19064,3.161284,89.811216
Y19065,3.72644416,112.944408
Y19066,3.07160676,75.296272
Y19067,3.161284,79.3786
Y19069,3.25225156,89.811216
Y19070,3.34450944,62.142104
Y19071,3.34450944,86.18248
Y19072,3.07160676,72.57472
Y19074,2.89612324,81.64656
Y19075,3.07160676,76.203456
Y19078,3.25225156,95.25432
Y19079,2.89612324,58.96696
Y19081,2.725801,70.30676
Y19082,3.43805764,95.25432
Y19084,3.25225156,88.45044
Y19085,2.725801,58.96696
Y19088,2.64257536,81.64656
Y19089,2.98321984,83.91452
Y19090,2.81031696,77.11064
Y19093,3.53289616,81.64656
Y19094,3.34450944,97.52228
Y19095,2.725801,70.30676
Y19100,3.161284,63.50288
Y19101,3.34450944,92.98636
Y19102,2.56064004,62.142104
Y19107,3.92515344,117.93392
Y19108,2.98321984,90.7184
Y19111,3.161284,102.0582
Y19112,2.89612324,77.564232
Y19113,2.725801,97.52228
Y19115,2.89612324,72.57472
Y19116,2.81031696,87.996848
Y19118,2.89612324,63.049288
Y19119,3.161284,83.91452
Y19124,2.89612324,70.30676
Y19125,2.98321984,70.30676
Y19126,3.43805764,81.64656
Y19127,2.98321984,68.0388
Y19128,3.34450944,72.57472
Y19129,2.64257536,70.30676
Y19130,3.25225156,76.203456
Y19132,3.161284,81.64656
Y19133,3.34450944,86.18248
Y19134,3.161284,68.0388
Y19135,3.34450944,81.64656
Y19136,3.34450944,88.45044
Y19137,2.47999504,58.059776
Y19138,2.98321984,78.471416
Y19139,3.161284,68.945984
Y19140,3.53289616,77.11064
Y19143,2.81031696,74.389088
Y19145,3.07160676,72.57472
Y19146,2.98321984,90.7184
Y19148,3.161284,90.7184
Y19150,3.25225156,54.43104
Y19151,3.25225156,79.3786
Y19152,2.98321984,76.203456
Y19153,2.81031696,62.142104
Y19155,3.161284,77.564232
Y19156,3.07160676,66.224432
Y19159,3.161284,92.532768
Y19160,2.64257536,127.459352
Y19162,3.34450944,97.52228
Y19163,3.07160676,107.047712
Y19166,3.25225156,82.100152
Y19167,2.98321984,72.57472
Y19168,2.47999504,73.481904
Y19169,2.89612324,75.749864
Y19172,3.629025,99.79024
Y19173,2.64257536,106.59412
Y19174,2.89612324,58.96696
Y19175,2.64257536,79.832192
Y19177,2.64257536,57.606184
Y19178,3.34450944,92.079176
Y19180,2.81031696,86.18248
Y19181,3.43805764,77.11064
Y19183,2.98321984,63.50288
Y19184,3.07160676,103.418976
Y19185,2.98321984,84.368112
Y19186,3.07160676,63.50288
Y19189,2.98321984,68.492392
Y19190,3.161284,78.017824
Y19191,3.07160676,77.11064
Y19192,2.98321984,81.64656
Y19194,3.72644416,81.64656
Y19195,2.89612324,88.45044
Y19196,3.53289616,77.564232
Y19197,3.161284,111.13004
Y19202,3.72644416,108.86208
Y19204,2.89612324,65.77084
Y19206,2.56064004,74.84268
Y19207,2.81031696,116.573144
Y19208,2.81031696,69.853168
Y19209,3.07160676,81.64656
Y19210,2.64257536,70.30676
Y19211,2.81031696,59.874144
Y19214,3.161284,63.50288
Y19216,3.25225156,88.904032
Y19222,2.725801,64.410064
Y19225,3.161284,63.50288
Y19226,2.56064004,68.0388
Y19228,2.725801,81.192968
Y19229,3.72644416,84.821704
Y19230,3.25225156,63.50288
Y19232,3.43805764,74.84268
Y19233,3.34450944,86.18248
Y19235,3.07160676,83.91452
Y19236,3.43805764,104.32616
Y19238,2.56064004,83.460928
Y19240,2.40064036,58.96696
Y19242,3.07160676,97.52228
Y19243,3.161284,92.98636
Y19246,3.53289616,108.86208
Y19247,2.81031696,77.11064
Y19248,3.43805764,79.3786
Y19249,3.161284,72.57472
Y19250,3.53289616,83.91452
Y19252,2.725801,70.30676
Y19254,3.25225156,74.84268
Y19255,2.64257536,53.523856
Y19256,3.629025,108.86208
Y19257,2.98321984,104.32616
Y19262,2.725801,65.317248
Y19263,3.07160676,108.86208
Y19265,2.81031696,111.13004
Y19266,3.34450944,90.7184
Y19267,3.25225156,95.25432
Y19268,3.161284,95.25432
Y19269,2.47999504,87.089664
Y19272,3.07160676,86.18248
Y19275,3.07160676,72.57472
Y19277,2.98321984,102.0582
Y19279,3.25225156,68.0388
Y19282,3.34450944,90.7184
Y19285,3.34450944,108.86208
Y19288,3.25225156,106.59412
Y19290,3.07160676,97.52228
Y19291,3.43805764,93.893544
Y19292,3.43805764,86.18248
Y19293,2.81031696,108.86208
Y19296,3.92515344,70.30676
Y19298,2.89612324,72.121128
Y19299,3.34450944,81.64656
Y19300,3.53289616,78.017824
Y19303,2.89612324,61.23492
Y19304,3.161284,77.11064
Y19305,2.89612324,98.883056
Y19307,3.25225156,127.00576
Y19311,3.161284,77.11064
Y19312,2.89612324,72.57472
Y19313,3.34450944,111.13004
Y19314,3.53289616,86.18248
Y19315,3.07160676,104.32616
Y19316,3.25225156,204.1164
Y19318,3.34450944,99.79024
Y19320,3.161284,81.64656
Y19321,3.34450944,83.91452
Y19322,3.25225156,72.57472
Y19323,3.25225156,73.935496
Y19325,3.629025,90.7184
Y19326,3.25225156,65.317248
Y19327,3.25225156,87.543256
Y19328,3.25225156,74.84268
Y19332,2.89612324,70.760352
Y19333,2.56064004,72.57472
Y19334,2.98321984,68.0388
Y19335,2.98321984,81.64656
Y19336,3.161284,65.77084
Y19337,3.25225156,90.7184
Y19340,3.07160676,74.84268
Y19341,2.81031696,73.028312
Y19342,3.25225156,79.3786
Y19345,3.629025,72.121128
Y19347,2.98321984,72.57472
Y19352,2.98321984,113.398
Y19353,3.25225156,74.389088
Y19354,3.07160676,81.64656
Y19355,2.89612324,79.832192
Y19356,3.34450944,72.57472
Y19357,3.43805764,68.0388
Y19358,3.629025,81.64656
Y19359,3.53289616,100.243832
Y19363,2.89612324,61.23492
Y19365,2.64257536,87.543256
Y19366,3.43805764,86.18248
Y19368,3.25225156,77.11064
Y19369,3.161284,101.151016
Y19372,2.725801,81.64656
Y19374,3.07160676,74.84268
Y19375,2.56064004,55.791816
Y19376,2.81031696,111.13004
Y19380,2.56064004,88.45044
Y19383,3.07160676,86.18248
Y19385,2.81031696,70.30676
Y19386,3.25225156,71.667536
Y19387,3.53289616,72.57472
Y19388,3.34450944,113.398
Y19390,2.64257536,90.264808
Y19391,2.725801,80.739376
Y19394,3.82515364,86.18248
Y19395,3.53289616,73.481904
Y19396,3.07160676,77.11064
Y19397,3.34450944,81.64656
Y19398,3.629025,72.57472
Y19399,2.64257536,72.57472
Y19400,3.34450944,83.007336
Y19405,3.43805764,97.52228
Y19406,3.629025,94.800728
Y19408,2.725801,68.0388
Y19409,3.25225156,70.30676
Y19410,2.24580196,79.3786
Y19411,2.47999504,77.11064
Y19412,3.53289616,77.11064
Y19414,2.64257536,63.50288
Y19415,4.02644356,106.59412
Y19416,2.81031696,77.11064
Y19417,3.629025,102.511792
Y19419,3.161284,84.368112
Y19421,3.25225156,92.98636
Y19425,2.81031696,72.57472
Y19426,2.47999504,52.616672
Y19428,3.34450944,83.91452
Y19429,3.07160676,86.18248
Y19430,2.98321984,67.131616
Y19432,2.725801,83.91452
Y19433,2.81031696,70.30676
Y19434,3.34450944,79.3786
Y19435,3.07160676,61.688512
Y19436,2.81031696,108.86208
Y19438,3.53289616,81.192968
Y19439,3.07160676,90.7184
Y19441,2.89612324,83.91452
Y19442,2.725801,68.0388
Y19443,3.07160676,84.821704
Y19444,2.98321984,80.285784
Y19447,3.34450944,77.11064
Y19448,3.161284,73.935496
Y19449,3.34450944,115.66596
Y19450,2.81031696,70.30676
Y19451,2.89612324,83.91452
Y19452,2.64257536,104.32616
Y19453,3.34450944,70.30676
Y19454,3.34450944,122.46984
Y19457,3.43805764,99.79024
Y19458,3.34450944,72.57472
Y19460,2.98321984,87.996848
Y19461,3.161284,87.543256
Y19463,3.07160676,90.7184
Y19464,2.56064004,83.91452
Y19466,3.07160676,70.30676
Y19467,3.34450944,72.57472
Y19469,3.161284,81.64656
Y19470,3.07160676,74.84268
Y19473,2.98321984,65.77084
Y19474,2.725801,81.64656
Y19475,3.07160676,74.84268
Y19476,3.07160676,77.11064
Y19477,3.72644416,136.0776
Y19478,3.43805764,79.3786
Y19479,3.43805764,77.11064
Y19480,3.43805764,83.91452
Y19481,3.34450944,90.7184
Y19483,2.98321984,72.57472
Y19484,2.98321984,95.25432
Y19485,3.25225156,90.7184
Y19487,3.25225156,78.471416
Y19489,3.07160676,81.64656
Y19490,3.25225156,103.418976
Y19493,3.34450944,140.61352
Y19494,3.161284,87.543256
Y19495,3.07160676,75.749864
Y19498,3.53289616,102.0582
Y19499,3.629025,105.233344
Y19500,2.81031696,70.30676
Y19501,3.07160676,72.57472
Y19502,3.161284,68.492392
Y19503,3.25225156,74.84268
Y19504,3.161284,73.028312
Y19505,2.64257536,63.50288
Y19506,2.40064036,54.43104
Y19511,2.89612324,63.50288
Y19512,2.725801,98.429464
Y19515,2.725801,68.492392
Y19517,2.725801,97.975872
Y19518,2.81031696,68.0388
Y19519,2.725801,68.0388
Y19520,2.89612324,81.192968
Y19522,3.43805764,83.91452
Y19523,3.34450944,74.84268
Y19524,2.98321984,74.84268
Y19528,3.161284,65.77084
Y19530,2.47999504,74.389088
Y19531,3.34450944,95.25432
Y19539,2.81031696,81.64656
Y19540,3.07160676,72.121128
Y19543,2.98321984,77.11064
Y19544,2.98321984,72.57472
Y19545,3.43805764,76.203456
Y19547,3.07160676,74.84268
Y19548,3.34450944,104.32616
Y19549,2.98321984,69.399576
Y19550,3.07160676,168.282632
Y19552,3.34450944,108.86208
Y19553,2.89612324,61.23492
Y19557,3.25225156,81.64656
Y19558,2.98321984,88.45044
Y19559,2.81031696,83.91452
Y19560,2.98321984,64.863656
Y19561,2.98321984,73.028312
Y19567,3.07160676,68.0388
Y19568,3.25225156,95.25432
Y19569,3.161284,87.543256
Y19570,3.72644416,109.769264
Y19571,3.161284,61.23492
Y19572,2.98321984,77.11064
Y19574,3.161284,86.18248
Y19576,3.161284,88.45044
Y19578,2.64257536,66.224432
Y19579,3.34450944,92.98636
Y19581,2.725801,79.3786
Y19582,3.43805764,73.935496
Y19583,3.43805764,76.203456
Y19584,3.43805764,113.398
Y19586,3.34450944,86.18248
Y19588,3.34450944,97.52228
Y19589,3.34450944,79.3786
Y19597,2.56064004,58.059776
Y19598,2.98321984,72.57472
Y19600,2.64257536,50.348712
Y19601,3.07160676,81.64656
Y19602,3.07160676,91.625584
Y19603,2.98321984,70.30676
Y19604,3.25225156,111.13004
Y19606,3.161284,83.91452
Y19607,3.43805764,81.64656
Y19608,3.34450944,99.79024
Y19609,3.07160676,77.11064
Y19613,3.25225156,81.64656
Y19614,3.07160676,68.0388
Y19615,3.161284,95.25432
Y19616,3.34450944,77.564232
Y19618,3.25225156,90.7184
Y19619,3.34450944,117.93392
Y19620,2.64257536,85.728888
Y19622,3.161284,90.7184
Y19623,3.25225156,104.32616
Y19624,3.25225156,91.171992
Y19625,3.07160676,84.821704
Y19626,3.25225156,92.98636
Y19629,2.81031696,90.7184
Y19630,2.98321984,83.460928
Y19632,2.56064004,79.3786
Y19633,3.92515344,95.25432
Y19634,3.34450944,74.84268
Y19635,2.725801,97.52228
Y19636,2.98321984,83.91452
Y19637,3.07160676,63.50288
Y19638,3.161284,97.068688
Y19639,2.56064004,81.64656
Y19640,3.07160676,72.57472
Y19642,3.25225156,104.32616
Y19643,3.07160676,68.0388
Y19644,2.89612324,54.884632
Y19648,2.81031696,70.30676
Y19649,3.82515364,121.109064
Y19651,3.53289616,81.64656
Y19652,3.161284,83.91452
Y19653,2.02322176,57.152592
Y19654,3.34450944,68.0388
Y19655,3.161284,95.25432
Y19656,3.53289616,81.64656
Y19657,3.25225156,72.57472
Y19658,3.07160676,67.131616
Y19659,3.53289616,103.418976
Y19660,2.98321984,72.57472
Y19661,2.98321984,74.84268
Y19663,3.34450944,52.16308
Y19664,2.725801,120.655472
Y19666,3.07160676,65.77084
Y19668,3.43805764,140.61352
Y19669,3.34450944,81.192968
Y19670,3.25225156,86.18248
Y19671,3.43805764,79.3786
Y19672,2.81031696,79.3786
Y19681,3.161284,87.996848
Y19682,2.89612324,81.64656
Y19684,3.53289616,72.57472
Y19688,3.161284,68.0388
Y19689,2.725801,81.64656
Y19690,3.629025,97.52228
Y19691,3.629025,113.398
Y19692,3.07160676,58.96696
Y19693,3.25225156,92.98636
Y19695,2.89612324,92.98636
Y19696,2.47999504,80.739376
Y19697,3.25225156,87.543256
Y19698,2.98321984,79.3786
Y19699,2.89612324,88.904032
Y19700,2.47999504,78.017824
Y19701,2.322576,55.791816
Y19702,3.53289616,80.739376
Y19703,2.89612324,63.956472
Y19705,2.98321984,77.564232
Y19707,2.98321984,53.070264
Y19709,3.72644416,149.68536
Y19710,3.161284,70.30676
Y19711,3.07160676,103.872568
Y19712,3.07160676,77.11064
Y19713,2.89612324,80.739376
Y19715,2.725801,79.3786
Y19720,3.25225156,90.7184
Y19721,2.89612324,56.699
Y19722,2.725801,69.853168
Y19724,3.25225156,88.45044
Y19725,3.53289616,108.86208
Y19726,3.07160676,144.695848
Y19727,2.89612324,81.64656
Y19729,2.81031696,76.203456
Y19731,2.64257536,101.604608
Y19733,3.161284,95.707912
Y19734,2.81031696,52.16308
Y19736,3.43805764,92.98636
Y19737,3.161284,74.84268
Y19741,3.72644416,81.64656
Y19742,2.98321984,98.883056
Y19743,3.629025,106.59412
Y19744,2.725801,68.0388
Y19747,3.43805764,86.18248
Y19748,2.64257536,68.0388
Y19749,2.725801,72.57472
Y19750,2.64257536,78.925008
Y19751,2.56064004,63.50288
Y19752,3.07160676,83.91452
Y19754,3.07160676,90.7184
Y19756,3.25225156,65.77084
Y19757,2.98321984,108.86208
Y19758,3.25225156,64.863656
Y19759,2.725801,58.96696
Y19760,3.43805764,88.904032
Y19761,3.25225156,105.233344
Y19762,2.89612324,85.728888
Y19763,2.64257536,88.904032
Y19764,3.53289616,97.52228
Y19766,3.43805764,81.64656
Y19773,3.629025,81.64656
Y19774,3.161284,81.64656
Y19775,2.89612324,65.77084
Y19776,2.98321984,74.84268
Y19779,2.89612324,86.18248
Y19780,3.629025,90.7184
Y19781,3.161284,80.739376
Y19782,2.81031696,72.57472
Y19783,3.161284,106.59412
Y19788,2.98321984,81.64656
Y19792,3.34450944,104.32616
Y19793,2.81031696,68.0388
Y19794,2.322576,67.131616
Y19795,2.89612324,79.3786
Y19799,2.98321984,68.945984
Y19800,2.64257536,55.791816
Y19801,3.07160676,104.32616
Y19802,3.07160676,79.3786
Y19803,3.34450944,79.3786
Y19804,3.25225156,94.347136
Y19805,3.25225156,136.0776
Y19806,2.89612324,72.57472
Y19807,3.34450944,76.203456
Y19809,3.53289616,74.84268
Y19810,3.161284,81.64656
Y19811,3.161284,68.945984
Y19813,2.89612324,68.0388
Y19815,3.82515364,113.398
Y19817,2.47999504,77.11064
Y19818,2.725801,63.50288
Y19819,3.25225156,77.11064
Y19820,2.81031696,63.50288
Y19821,2.40064036,85.275296
Y19822,2.725801,43.09124
Y19823,2.98321984,97.52228
Y19824,2.725801,63.50288
Y19825,2.64257536,68.0388
Y19826,3.34450944,122.46984
Y19828,3.07160676,92.98636
Y19829,2.725801,76.203456
Y19830,3.07160676,68.0388
Y19832,3.07160676,75.749864
Y19833,2.89612324,68.0388
Y19834,3.43805764,71.667536
Y19835,3.34450944,97.52228
Y19836,3.25225156,77.11064
Y19837,2.98321984,61.23492
Y19838,3.161284,81.64656
Y19841,2.98321984,90.7184
Y19844,3.53289616,74.84268
Y19848,2.98321984,154.22128
Y19849,2.98321984,76.203456
Y19850,3.25225156,77.11064
Y19851,3.34450944,85.728888
Y19852,3.07160676,95.25432
Y19853,2.98321984,72.57472
Y19854,3.07160676,63.50288
Y19856,3.07160676,74.84268
Y19857,2.725801,53.977448
Y19861,3.629025,106.59412
Y19862,2.81031696,61.23492
Y19863,3.161284,83.007336
Y19868,3.34450944,68.0388
Y19871,2.89612324,81.64656
Y19872,2.98321984,95.707912
Y19876,2.725801,70.30676
Y19879,2.89612324,94.347136
Y19880,3.07160676,81.192968
Y19881,2.98321984,63.50288
Y19883,3.25225156,79.3786
Y19884,3.43805764,79.3786
Y19885,2.81031696,79.3786
Y19886,2.81031696,63.049288
Y19889,2.89612324,105.233344
Y19890,3.53289616,83.91452
Y19895,3.43805764,72.57472
Y19898,2.81031696,81.64656
Y19900,3.07160676,72.57472
Y19901,2.81031696,76.657048
Y19908,3.07160676,68.0388
Y19909,2.64257536,102.965384
Y19910,2.81031696,81.64656
Y19911,3.34450944,72.121128
Y19912,3.25225156,108.86208
Y19913,3.07160676,104.32616
Y19914,3.34450944,95.25432
Y19915,2.81031696,75.296272
Y19917,3.43805764,61.23492
Y19920,2.98321984,99.79024
Y19921,3.161284,70.30676
Y19922,2.81031696,73.935496
Y19923,2.81031696,104.32616
Y19925,3.53289616,75.296272
Y19926,2.725801,79.3786
Y19927,2.81031696,81.64656
Y19929,3.161284,120.20188
Y19931,3.34450944,86.18248
Y19932,3.34450944,108.86208
Y19933,4.33805584,158.7572
Y19936,3.43805764,68.0388
Y19940,2.89612324,89.811216
Y19941,3.53289616,90.7184
Y19942,3.25225156,102.0582
Y19943,3.629025,92.98636
Y19944,2.98321984,74.84268
Y19945,3.07160676,63.50288
Y19946,2.47999504,68.0388
Y19948,3.34450944,92.98636
Y19949,3.34450944,90.7184
Y19950,3.161284,86.18248
Y19951,3.53289616,79.3786
Y19953,3.07160676,79.832192
Y19954,2.98321984,81.64656
Y19955,2.725801,89.357624
Y19957,2.56064004,73.481904
Y19960,2.64257536,70.30676
Y19961,2.725801,81.64656
Y19962,3.07160676,80.285784
Y19965,2.64257536,58.96696
Y19966,2.89612324,82.553744
Y19967,3.161284,86.18248
Y19969,2.81031696,88.45044
Y19970,3.34450944,90.7184
Y19973,2.98321984,83.91452
Y19974,2.56064004,71.667536
Y19975,2.64257536,72.121128
Y19976,2.89612324,61.23492
Y19977,2.09612484,68.0388
Y19978,2.98321984,83.91452
Y19985,2.81031696,80.285784
Y19990,2.81031696,63.50288
Y19991,2.725801,70.760352
Y19993,2.47999504,49.441528
Y19994,3.07160676,99.79024
Y19995,3.53289616,80.739376
Y19996,3.53289616,81.64656
Y19997,3.07160676,63.50288
Y19999,2.89612324,78.017824
Y20002,3.161284,74.84268
Y20005,2.725801,97.068688
Y20006,2.725801,109.315672
Y20007,2.81031696,79.3786
Y20009,2.98321984,79.3786
Y20010,2.81031696,63.50288
Y20011,3.82515364,74.84268
Y20017,2.725801,66.678024
Y20018,3.07160676,95.25432
Y20020,2.64257536,74.84268
Y20021,2.47999504,86.18248
Y20022,3.43805764,92.98636
Y20023,2.89612324,95.25432
Y20024,3.25225156,72.57472
Y20025,2.725801,70.30676
Y20028,3.72644416,77.11064
Y20029,3.43805764,77.11064
Y20030,3.161284,68.0388
Y20031,3.72644416,104.32616
Y20033,3.25225156,81.64656
Y20034,3.34450944,111.13004
Y20035,3.53289616,81.192968
Y20036,2.64257536,60.327736
Y20037,3.07160676,72.57472
Y20039,3.25225156,69.853168
Y20042,2.81031696,62.595696
Y20043,3.43805764,102.0582
Y20044,3.43805764,138.799152
Y20045,3.34450944,92.98636
Y20046,3.07160676,99.79024
Y20048,3.25225156,124.7378
Y20050,3.34450944,90.7184
Y20052,4.23289476,115.66596
Y20053,3.161284,81.64656
Y20054,2.98321984,73.481904
Y20055,2.98321984,73.935496
Y20059,3.34450944,94.800728
Y20060,2.725801,86.18248
Y20061,2.89612324,78.471416
Y20062,3.07160676,86.18248
Y20063,3.34450944,74.84268
Y20064,3.25225156,86.18248
Y20067,2.98321984,95.25432
Y20068,3.43805764,84.821704
Y20069,3.161284,85.728888
Y20070,2.98321984,63.50288
Y20073,3.161284,94.347136
Y20075,2.56064004,63.50288
Y20076,3.25225156,105.686936
Y20077,2.64257536,107.954896
Y20078,3.07160676,92.532768
Y20080,2.89612324,92.98636
Y20081,2.81031696,77.11064
Y20083,2.89612324,74.84268
Y20085,3.07160676,97.52228
Y20088,3.25225156,61.23492
